StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,Geolocation
IL,Chicago,1714000,17031061500,1714000-17031061500,"1,707",5.9,9,34.7,13.1,53.7,3.1,8.1,1.7,61.9,72.5,69.1,2,41.8,34.4,10.5,77.9,2.6,20,1.2,10.2,78.8,8.7,19.6,87.8,4.8,27.9,0.8,4.3,"(41.94528176720, -87.6615446964)"
IL,Chicago,1714000,17031061800,1714000-17031061800,"1,112",7.6,12.3,29.4,18.2,61.5,3.7,8.6,2.5,64,72,63.4,3,40.2,30.9,12.9,71.7,4.4,25.1,1.6,14.2,79.6,9.9,23.5,86.7,6.7,30.5,1.3,7.2,"(41.94648949000, -87.6471131852)"
IL,Chicago,1714000,17031061901,1714000-17031061901,"3,433",6,12.8,29.4,18.7,64.5,4.3,7.8,2.6,65.3,76.2,69.3,2.6,43,34.7,9.9,76.9,4.3,26.2,1.6,11.9,79.8,8.1,21.6,87.7,5.8,28.6,1.2,4.6,"(41.94323671740, -87.6434599282)"
IL,Chicago,1714000,17031061902,1714000-17031061902,"4,240",5.9,17.4,26.2,23,71.9,6,7.9,4,68.3,80.4,70.4,3.4,43.2,34.2,9.9,76.8,5.8,30.4,2.1,13.4,78.9,8.1,22.7,87.6,6.9,28.1,1.8,5.2,"(41.94396282240, -87.6389241550)"
IL,Chicago,1714000,17031062000,1714000-17031062000,"2,569",6.3,9,33.5,13.5,51.9,2.9,7.9,1.7,61.9,73.6,67.5,2.1,42.3,36.3,11.2,76.2,2.8,20.7,1.2,10.9,79.6,8.8,21.4,87.3,5.2,29.1,0.8,4.8,"(41.94257688270, -87.6470785778)"
IL,Chicago,1714000,17031062100,1714000-17031062100,"3,436",7.3,9.4,32.7,13.9,54.6,3,8.1,2,61.7,70.9,66.8,2.4,40.1,31.6,12.1,73.3,3.3,20.7,1.3,12.2,77.2,9.4,21.1,86.2,5.5,29.3,1,5.8,"(41.94269147270, -87.6517703739)"
IL,Chicago,1714000,17031062200,1714000-17031062200,"2,870",5.9,7.6,35.1,11.3,46.1,2.5,7.8,1.3,60.8,72.7,67,1.9,41,34,10.9,76.8,2.2,18.2,1,10.1,80.1,8.7,20.2,87.9,4.7,28.6,0.7,4.4,"(41.94258468200, -87.6566439918)"
IL,Chicago,1714000,17031062300,1714000-17031062300,"1,513",5.4,8.3,36.1,12.2,49.6,2.9,7.6,1.4,61.6,75.7,69.2,1.8,42.8,34.8,10.1,79.4,2.3,19.5,1.1,9.4,79.9,8,20,88.9,4.5,28.2,0.7,3.7,"(41.94162777670, -87.6614431700)"
IL,Chicago,1714000,17031062400,1714000-17031062400,"1,421",5.6,10,34,14.3,57.1,3.7,7.7,1.9,62.9,76.4,69.3,2.1,44.3,33.8,10,79,3,21.4,1.3,10.2,78.2,8,20.3,88.7,4.9,27.8,0.9,4.5,"(41.94155555970, -87.6662881642)"
IL,Chicago,1714000,17031062500,1714000-17031062500,"1,497",5.4,10.2,32.8,15.2,57.8,3.5,7.5,2,63.6,78.2,68.2,2.1,42.7,36.9,9.7,78.8,3.4,22.7,1.3,10.3,80,7.8,21.8,89.2,5.1,28.5,0.9,3.8,"(41.94148802610, -87.6711072519)"
IL,Chicago,1714000,17031062600,1714000-17031062600,"2,226",5.8,10.4,32.5,15.3,56.5,3.5,7.6,1.9,63.7,78.5,68.1,2.2,43,34.6,10.6,79,3.3,23.3,1.3,10.8,79.7,8,21.5,88.6,5.3,29,0.9,3.9,"(41.93597519500, -87.6709842790)"
IL,Chicago,1714000,17031062700,1714000-17031062700,"2,724",6.9,11.6,32,16.6,59.3,3.7,8.2,2.4,63,72.9,66.4,2.7,41,32,12,74.5,3.8,23.9,1.5,12.5,79.2,9.2,22.2,87.9,6.1,29.1,1.2,5.8,"(41.93608628480, -87.6661103227)"
IL,Chicago,1714000,17031062800,1714000-17031062800,"3,506",5.2,8.8,35.1,13.3,53.5,3.1,7.5,1.6,62.2,74.6,69.2,1.8,44.4,34.7,9.2,79.8,2.6,20.7,1.1,9.3,80.5,7.7,19.5,88.4,4.5,27.3,0.8,3.7,"(41.93615870780, -87.6612647974)"
IL,Chicago,1714000,17031062900,1714000-17031062900,"3,976",5.6,8.4,34.8,12.5,51.1,2.9,7.9,1.5,61.7,72.5,69.4,1.9,42.8,35,10,78.2,2.5,19.5,1.1,9.8,79.5,8.4,19.7,88.3,4.6,27.8,0.7,4,"(41.93623704560, -87.6564112612)"
IL,Chicago,1714000,17031063000,1714000-17031063000,"2,973",6.3,8.4,33.5,13,51.3,2.8,7.8,1.6,61.5,71.3,67.3,2,41.6,32.6,10.5,76.1,2.7,19.8,1.2,10.7,80,8.7,20.2,87.5,4.9,28.7,0.8,4.6,"(41.93631030640, -87.6515617373)"
IL,Chicago,1714000,17031063100,1714000-17031063100,"2,173",5.7,9,34,13.7,53.2,3,7.8,1.7,62.2,73.7,69.1,2,42.8,38.3,10.4,77.8,2.8,20.8,1.2,10.2,79.8,8.4,20.6,88,4.9,28.7,0.8,4.2,"(41.93823193900, -87.6467798825)"
IL,Chicago,1714000,17031063200,1714000-17031063200,"6,345",6.3,16.6,26.4,22.1,71.4,5.9,8,3.9,67.6,77.7,69.9,3.3,42.7,32.8,9.9,75.9,5.4,29,2,13.6,78.6,8.3,21.6,87.3,6.7,28.1,1.8,5.8,"(41.93870247970, -87.6383893668)"
IL,Chicago,1714000,17031063301,1714000-17031063301,"2,641",7.6,14.6,26.6,20.6,67.7,4.6,8.7,3.3,65.4,72,69.1,3.4,38.7,30.8,11.9,71.2,5.3,27.2,1.9,14.9,78.9,9.7,22.7,86.5,7,29.6,1.7,7.1,"(41.93454089690, -87.6430241747)"
IL,Chicago,1714000,17031063302,1714000-17031063302,"3,996",5.7,12.4,30.1,17,64.7,4.3,8,2.5,65.1,75.8,70.3,2.5,43.7,35.6,9.6,77.9,3.9,24.5,1.5,11.3,79.3,8.2,20.2,87.2,5.5,27.9,1.2,4.5,"(41.93476468100, -87.6398539791)"
IL,Chicago,1714000,17031063303,1714000-17031063303,"1,201",5.5,28.4,18.5,34.6,82.1,11.3,7.6,7.1,76.1,87.1,72.3,4.9,43.9,31.8,8.2,78.7,8.3,39,3.2,16.9,77.4,6.8,20.7,87.1,8.7,25.5,3.1,5.9,"(41.93473116240, -87.6346613143)"
IL,Chicago,1714000,17031063400,1714000-17031063400,"2,180",6,8.6,33.4,13.2,52.5,2.8,8.1,1.6,62.1,71.9,67.3,2,42.1,36.6,10.2,77,2.7,20,1.1,10.4,80.8,8.7,20.5,87.5,4.9,28.5,0.8,4.7,"(41.93465953990, -87.6467302296)"
IL,Chicago,1714000,17031070101,1714000-17031070101,"3,796",5.1,17.3,26,23,73.3,6.3,8,3.8,68.8,79.6,71.5,3.1,44.1,35.4,8.5,79,5.4,30.5,2,12.2,79.1,7.6,20.8,88,6.3,26.7,1.7,4.4,"(41.92927768540, -87.6359194687)"
IL,Chicago,1714000,17031070102,1714000-17031070102,"2,413",6.3,11,31.4,16,59.8,3.8,8,2.3,63.4,73.4,67.5,2.4,42.1,30.8,10.8,76,3.5,23,1.4,11.8,79,8.7,20.7,87.1,5.6,28.8,1.1,5.7,"(41.93058287970, -87.6422020662)"
IL,Chicago,1714000,17031070103,1714000-17031070103,"1,709",5.7,9.1,31.1,13.2,55.2,3,8.2,1.8,62.8,71.9,67.4,2,42.9,34.2,9.5,76.6,2.9,20,1.2,10.7,79.8,8.7,19.5,86.9,4.9,28.2,0.9,4.8,"(41.92681098250, -87.6426051542)"
IL,Chicago,1714000,17031070200,1714000-17031070200,"3,900",6.4,11.5,31.1,15.9,61.7,3.8,8.2,2.4,63.7,73.4,67.4,2.6,41.2,31,10.9,75.4,3.7,22.9,1.5,12.1,79.4,9,20.7,86.7,5.7,28.6,1.2,6.1,"(41.92907780280, -87.6462929876)"
IL,Chicago,1714000,17031070300,1714000-17031070300,"3,367",6.1,8.5,34.1,12.6,51.2,2.7,8,1.6,61.4,70.1,67,2.1,40.6,33.9,10.7,76.1,2.6,19.6,1.2,10.6,79.4,9,20.1,87,5,28.2,0.8,4.8,"(41.92904631020, -87.6513102494)"
IL,Chicago,1714000,17031070400,1714000-17031070400,"2,984",8.3,15,28.6,20.5,68,4.7,8.6,3.7,64.9,73.3,67.1,3.7,37.8,29.8,13.3,71.2,5.6,27.8,1.9,15.5,78.4,9.9,23.1,85.8,7.5,29,1.7,7.9,"(41.92896725750, -87.6561562668)"
IL,Chicago,1714000,17031070500,1714000-17031070500,"2,928",7,15.6,29.4,20.7,69.5,5.5,8.1,3.6,66.1,76.1,67.5,3.3,40.5,29.8,11.4,75.5,5,27.2,1.9,14,78.3,8.7,21.2,87.2,6.8,28,1.7,7.2,"(41.92894553070, -87.6608922187)"
IL,Chicago,1714000,17031070600,1714000-17031070600,"2,981",5,12,31.2,16,61.2,4.1,7.7,2.2,65.1,79.9,68.9,2.3,43,34.2,9.2,80.3,3.7,24.6,1.4,10.5,80.6,7.7,21.2,88.8,5.4,27.7,1,3.6,"(41.92876277540, -87.6656766227)"
IL,Chicago,1714000,17031070700,1714000-17031070700,"3,481",7.6,12,29.6,17.5,60.5,3.6,8.1,2.4,63.9,75.2,65,2.8,35.9,30.2,12.5,73.1,4.5,24.7,1.6,14,80.1,9.2,23.7,87.8,6.6,30.1,1.2,6.1,"(41.92926243330, -87.6738022970)"
IL,Chicago,1714000,17031071000,1714000-17031071000,"4,442",7.9,7.4,33.7,11.4,48.9,2.1,9.2,1.4,62.4,59.8,65.1,2.3,39.7,32.6,12.2,74.7,2.3,18,1,12.2,78.4,11,18.3,82.9,5.2,28.5,0.7,7.1,"(41.92170117480, -87.6559114124)"
IL,Chicago,1714000,17031071100,1714000-17031071100,"2,944",6.6,10.4,30.8,14,60,3.3,8.8,2.2,64.1,68.2,68.9,2.6,41,34.8,10.8,75.9,3.4,21.7,1.3,12.1,78.1,9.9,19.6,84.8,5.6,27.7,1,5.9,"(41.92177779560, -87.6510614151)"
IL,Chicago,1714000,17031071200,1714000-17031071200,"1,906",6.2,15.3,28.2,20.5,69,5,8.3,3.4,66.2,76.1,69.5,3.2,40.1,32.4,10.8,75.4,5.3,27.8,1.9,13.3,78.9,8.9,22.6,87,6.7,28.3,1.6,5.8,"(41.92185477580, -87.6462106453)"
IL,Chicago,1714000,17031071300,1714000-17031071300,"3,513",5.1,12.6,30.3,16.3,64.2,4.4,8,2.5,65.3,78.3,71.4,2.5,44.8,36.8,9.1,79.4,3.8,24.5,1.5,10.7,79.5,8,20.5,88,5.4,27.3,1.1,4,"(41.92177942970, -87.6414577684)"
IL,Chicago,1714000,17031071400,1714000-17031071400,"4,570",6,15.8,27.1,21.3,69.5,5.2,8.4,3.3,66.9,77.8,68.6,3.3,41.1,34,10.6,75.7,5.3,28.7,1.9,13.3,79.2,8.7,22.8,87.4,6.9,28.6,1.6,5.6,"(41.92216455150, -87.6340483969)"
IL,Chicago,1714000,17031071500,1714000-17031071500,"5,768",4.7,13.3,30,17.7,66,4.7,8,2.5,66.3,80.1,72.5,2.4,45.5,37.5,8.8,80.6,4,25.6,1.5,10.4,80.6,7.6,20.9,88.9,5.4,27.4,1.1,3.6,"(41.91458634370, -87.6316385330)"
IL,Chicago,1714000,17031071600,1714000-17031071600,"1,783",5.5,16.9,27.1,22.2,71.1,5.6,8.3,3.6,68,81.4,69.8,3.4,41.7,33.6,10.2,77.7,5.7,29.8,1.9,12.9,80.3,8.3,23.3,88,7,28.1,1.7,5.3,"(41.91647253680, -87.6411828025)"
IL,Chicago,1714000,17031071700,1714000-17031071700,"1,652",5.2,16,27.8,22.5,70.2,5.4,8.2,3.1,68.8,81.9,70.3,3,45.1,35.8,9.9,79.3,5.3,29.5,1.8,12.2,80.4,7.9,23.3,88.4,6.5,28.8,1.5,4.5,"(41.91286663120, -87.6410717521)"
IL,Chicago,1714000,17031071800,1714000-17031071800,"2,646",5.2,15.3,27.8,21.6,69.3,5,8.3,2.9,68.9,81.9,70.4,2.9,42.9,35.4,9.8,79.2,5.2,28.5,1.7,12.1,81.2,7.9,23.7,88.4,6.4,29,1.4,4.5,"(41.91458552000, -87.6459659889)"
IL,Chicago,1714000,17031080100,1714000-17031080100,"6,013",5.1,23.2,21.9,28.9,78.8,8.5,8,5.5,72.8,85,72.6,4.2,44.5,36.1,8.6,79.1,7.3,35.9,2.5,14.1,78.7,7.4,22.3,87.8,7.7,26.1,2.3,4.9,"(41.90755366510, -87.6267897687)"
IL,Chicago,1714000,17031080201,1714000-17031080201,"3,287",5.7,24,22,29.5,78,8.1,8.5,5.5,72.3,85,70.7,4.8,42.7,35.5,10.6,76.6,7.8,36.7,2.6,15.6,78.7,8.3,24.3,87.5,8.7,27.7,2.4,5.9,"(41.90949844540, -87.6310054321)"
IL,Chicago,1714000,17031080202,1714000-17031080202,"3,498",4.4,17,26.2,22.1,72.4,6.2,7.9,3.4,69.4,82.9,73.4,2.9,45.3,38.1,8,81.5,5.2,30.5,1.8,11.2,80,7.2,21.1,88.4,6,26.6,1.5,3.5,"(41.90585973530, -87.6309005273)"
IL,Chicago,1714000,17031080300,1714000-17031080300,"4,315",5.7,11.2,31.4,16.5,59.7,3.7,7.8,2.1,63.9,77.2,68.8,2.3,42,34.9,10.5,77.3,3.6,23.6,1.4,11.1,80.3,8.2,22.1,88.9,5.5,29.4,1,4.6,"(41.90749003470, -87.6357986462)"
IL,Chicago,1714000,17031080400,1714000-17031080400,"4,317",12.9,20.2,20.1,31.8,71,4.3,11.7,4.3,70.1,69.9,55.4,6,25.9,21.2,20.1,53.9,10.1,31.5,3.1,25.8,81.5,14.2,36.2,87.5,12.5,38.3,3.4,19,"(41.90741161590, -87.6409021019)"
IL,Chicago,1714000,17031081000,1714000-17031081000,"7,546",9.4,18.6,24.3,25.3,73.6,5.6,9.2,4.9,67.5,71.4,65.6,4.8,35.9,27.4,14.1,66.5,7.4,30.9,2.5,19,77.6,10.9,24.5,84.3,9.1,30.9,2.6,11.2,"(41.90026556910, -87.6321089319)"
IL,Chicago,1714000,17031081100,1714000-17031081100,"3,640",7.3,15.3,25.9,22.1,68.6,4.5,8.7,3.4,66.5,75.1,64.4,3.6,39,32.3,12.3,70.9,6,28.3,2,15.2,79,9.8,24.7,86.4,7.6,30.9,1.8,7.4,"(41.90020656520, -87.6291090102)"
IL,Chicago,1714000,17031081201,1714000-17031081201,"4,059",5.1,18.3,24.7,23.4,75.6,6.8,8.1,4.1,70.6,80.3,73.1,3.3,44.8,36.2,8.1,80.1,5.8,31,2.1,12.5,78.9,7.5,20.2,86.5,6.4,26.3,1.8,4.5,"(41.89915380620, -87.6262120444)"
IL,Chicago,1714000,17031081202,1714000-17031081202,"2,995",4.7,25.6,20.5,31.7,80.6,9.8,7.8,6,75.2,87.7,74.7,4.4,45.5,36.9,8.1,81,7.9,38.3,2.7,14.2,78.3,6.8,22,87.2,7.9,25.5,2.4,4.7,"(41.90209057220, -87.6241815133)"
IL,Chicago,1714000,17031081300,1714000-17031081300,"4,884",4.7,24.9,19.6,31.6,80.3,9.2,7.7,5.9,74.5,86.5,72.1,4.3,44.1,35.5,7.7,79.4,8.1,38.1,2.7,14.6,78.9,6.8,22,87.2,7.9,26.1,2.5,4.7,"(41.89833539660, -87.6207531549)"
IL,Chicago,1714000,17031081401,1714000-17031081401,"2,279",6.4,22.5,20.7,29.2,78.4,8,7.9,5.5,72.1,81.6,71.2,4.3,42.6,33.5,9.2,75.6,7.7,35.6,2.6,15.9,78.4,7.7,21.8,85.9,8,27.9,2.4,6.1,"(41.89503904570, -87.6197520152)"
IL,Chicago,1714000,17031081402,1714000-17031081402,"4,243",5.4,15.6,25.4,21.9,70.8,5.5,7.6,3.3,68.5,80.7,70.8,2.9,43.7,36.3,8.9,78.5,5.3,29.6,1.8,12.5,79.3,7.4,20.7,87.1,6.2,28.9,1.5,4.4,"(41.89297495360, -87.6089208495)"
IL,Chicago,1714000,17031081403,1714000-17031081403,"6,229",5.6,12.4,27.3,17.1,64.6,4.2,7.5,2.4,65.8,78.9,70,2.4,43.2,36.8,9,77.7,4.2,25.2,1.5,11.7,79.8,7.5,19.9,87,5.4,29.3,1.1,4.1,"(41.89067211590, -87.6196255069)"
IL,Chicago,1714000,17031081500,1714000-17031081500,"4,379",5.4,13.9,27.4,19.2,67.3,4.7,7.6,2.9,66.4,79.5,69.9,2.7,43.2,36.1,9.3,77.6,4.7,27.3,1.6,12,79.8,7.6,20.9,87.3,5.8,28.8,1.3,4.2,"(41.89255912590, -87.6262300247)"
IL,Chicago,1714000,17031081600,1714000-17031081600,"3,545",5.9,12.3,29.1,17.8,63.5,4.1,7.6,2.6,64.5,76.8,68.4,2.5,42.8,34.3,10.1,75.9,4.2,25.3,1.5,12,79.8,8.1,21.4,87.8,5.7,29.3,1.2,4.8,"(41.89210639610, -87.6288737292)"
IL,Chicago,1714000,17031081700,1714000-17031081700,"3,102",5.8,10.7,29.8,16.5,61.2,3.5,7.6,2.1,64.8,76.9,68.3,2.1,42.2,34.7,9.1,77.5,3.9,23.5,1.4,11.1,81.4,7.7,21.1,87.8,5.2,29.3,1,4.1,"(41.89206688360, -87.6318681462)"
IL,Chicago,1714000,17031081800,1714000-17031081800,"6,866",5.1,9.8,32.5,14.2,55.4,3.4,7.5,1.7,63.2,78.2,69.5,2,43.8,37.9,9.6,79.2,2.9,22,1.2,9.9,80.6,7.7,20.6,89.1,4.8,28.9,0.8,3.3,"(41.89325552520, -87.6377955087)"
IL,Chicago,1714000,17031081900,1714000-17031081900,"1,053",8.6,19,22.4,28.1,72.7,5.1,9.5,4.2,71.5,79.5,63.8,4.3,34.3,27.2,13.8,67.6,8.4,30.1,2.5,18.8,81.2,10,30.1,88.5,9.2,34.3,2.6,10.5,"(41.89798321700, -87.6414913760)"
IL,Chicago,1714000,17031090100,1714000-17031090100,"3,405",7.6,24.8,22.9,30.8,77,8.3,8.5,6.2,71.7,83.8,66.1,5.5,41.9,32.7,13.3,73.8,8.1,37.3,2.7,18.7,75.8,9.2,25.1,85.8,10.1,29.2,2.7,8.6,"(42.01525512960, -87.8135847151)"
IL,Chicago,1714000,17031090200,1714000-17031090200,"6,477",6.8,21.3,25.9,26.7,74.1,7.2,8.2,4.8,70,82.9,68.1,4.5,43.5,34.7,12.6,76.1,6.7,34.1,2.3,16.1,76.6,8.8,24.4,86.7,8.7,28.9,2.1,7.1,"(42.00559417240, -87.8130961980)"
IL,Chicago,1714000,17031090300,1714000-17031090300,"1,305",7.2,23.7,23.7,29.1,76,8,8.4,5.6,71.3,85.2,68.1,5.2,42.1,33.6,13.1,74.9,7.6,35.9,2.5,17.7,75.7,9.1,25.2,86.7,9.6,29.1,2.5,7.6,"(41.99911117240, -87.8163630895)"
IL,Chicago,1714000,17031100100,1714000-17031100100,"5,313",9.7,23.6,22.9,30.2,74.9,7.1,8.8,6,69.5,79.7,61.8,5.9,38.1,29.3,15.4,68.3,8.6,36.9,2.8,21.1,76.1,10.5,27.1,85.3,11.1,31,2.8,11,"(41.98958057700, -87.7830335610)"
IL,Chicago,1714000,17031100200,1714000-17031100200,"6,749",9.1,24.6,23.7,30.3,75.9,7.8,8.7,6.1,70.5,82.1,65,5.9,40.4,31.5,15.3,70.7,8.3,36.7,2.7,20.4,74.9,10.1,26.4,85.2,10.8,30.5,2.8,10.1,"(41.99561636700, -87.7942459007)"
IL,Chicago,1714000,17031100300,1714000-17031100300,"6,177",8.6,30.2,19.3,36.4,81,10.4,8.5,8.1,74.5,84.3,64.8,6.8,39.7,28.6,12.8,71.3,9.8,40.7,3.5,22.4,75.4,9.2,24.7,84.9,11.8,28.7,3.7,10.6,"(41.98870293230, -87.8044058483)"
IL,Chicago,1714000,17031100400,1714000-17031100400,"3,066",7.3,23.3,23.5,28.7,75.9,7.8,8.4,5.6,71.3,84.7,67.5,5,42.1,33.5,12.5,75.1,7.7,35.7,2.5,17.4,76.3,8.9,25,86.6,9.5,29.1,2.4,7.6,"(41.98896762580, -87.8180419000)"
IL,Chicago,1714000,17031100500,1714000-17031100500,"5,779",8.2,24.4,23.1,29.8,76.5,8,8.6,6,71.4,84.4,66.6,5.6,41.1,32.9,14,72.9,8.2,36.6,2.6,19.3,75.6,9.4,25.3,85.3,10.2,30,2.6,8.7,"(41.97805995220, -87.8197321952)"
IL,Chicago,1714000,17031100600,1714000-17031100600,"4,832",9.7,24.1,23,30.7,76,7.4,8.6,6.1,70.2,81,63.1,5.9,39.1,30.5,15.2,69.3,8.6,37.3,2.7,21.2,75.4,10.1,26.6,84.9,10.9,30.9,2.8,10.4,"(41.97920439650, -87.7973996000)"
IL,Chicago,1714000,17031100700,1714000-17031100700,"4,826",9.3,26.6,20.9,33.2,78.5,8.5,8.5,7,72.2,83.1,64.2,6.3,39,30.8,14.1,69.9,9.6,39.1,3.1,21.8,75.3,9.6,26.1,84.9,11.3,30.1,3.1,10.1,"(41.97212346300, -87.7976295076)"
IL,Chicago,1714000,17031110100,1714000-17031110100,"5,254",11.2,24,22.5,30,74.4,6.9,9.2,6.1,69,79.2,60.1,6.5,37.4,29.3,17,65.4,9,36.9,2.8,22.7,74.9,11.3,28,84.4,12,32.2,2.9,12.6,"(41.98748336970, -87.7696949768)"
IL,Chicago,1714000,17031110200,1714000-17031110200,"2,828",10.7,22.7,22.8,29.5,75.3,7.1,8.6,5.8,69.6,78.7,63.7,5.6,38.5,30.1,14.9,68.4,8.3,36.2,2.7,21.4,75.7,10.1,25.6,84.1,10.5,31,2.7,10.5,"(41.98006990620, -87.7734443182)"
IL,Chicago,1714000,17031110300,1714000-17031110300,"5,161",11.4,24.4,22.1,31.5,75.5,7.1,9,6.4,69.6,79,60.6,6.4,37,28.8,16.6,65.8,9.3,38.1,2.9,23.2,74.9,10.9,27.4,83.8,11.9,31.9,3,12.3,"(41.97529087120, -87.7832348871)"
IL,Chicago,1714000,17031110400,1714000-17031110400,"4,352",11.5,23.3,22.8,29.8,74.6,6.8,8.8,5.9,69.1,79.2,61.5,6,37.1,29.5,16.3,66.1,8.8,36.5,2.8,22.6,75.1,10.7,27.5,84.7,11.3,31.8,2.8,11.6,"(41.97295319490, -87.7726108605)"
IL,Chicago,1714000,17031110501,1714000-17031110501,"4,639",10.3,20.8,23.3,28.4,73.8,6.3,8.3,5,69.3,79.5,63.4,4.9,38.9,31.8,13.9,70.4,8.1,35.8,2.4,19.9,76.1,9.6,25.5,84.6,9.8,31.3,2.3,9,"(41.97700234920, -87.7619250136)"
IL,Chicago,1714000,17031110502,1714000-17031110502,"3,214",12.2,21.9,22.8,29.5,73,6.2,9,5.4,68,75.8,60.6,5.9,36,28.6,17.1,64.3,8.7,36.4,2.7,22.9,75.1,11.3,27.8,84.2,11.3,32.9,2.7,11.9,"(41.97028661020, -87.7598503634)"
IL,Chicago,1714000,17031120100,1714000-17031120100,"4,198",5.6,23.1,22.8,29.4,77.1,8.2,8,5.3,72.8,86.6,69.5,4.5,43.7,35.5,10.2,78.9,7.4,36.8,2.4,15.4,77.4,7.8,23.5,86.8,8.5,27.6,2.3,6,"(42.00198220340, -87.7750073517)"
IL,Chicago,1714000,17031120200,1714000-17031120200,"4,430",6.5,23.5,22.3,30.5,77.7,8.1,8.1,5.6,72.7,85.7,69.1,4.8,43,35.3,11.2,77,8,37.7,2.5,16.8,76.6,8.1,23.3,85.7,8.9,28.3,2.3,6.8,"(41.99452941280, -87.7576155990)"
IL,Chicago,1714000,17031120300,1714000-17031120300,"6,365",6.2,22.3,21.4,29.4,77.6,7.9,7.7,5.2,72.9,85.8,68.7,4.2,43.1,35.3,9.9,77.8,7.9,36.9,2.4,16.2,77,7.5,22.3,85.6,8.2,28.3,2.2,5.8,"(41.99111364830, -87.7400663329)"
IL,Chicago,1714000,17031120400,1714000-17031120400,"3,515",11.1,21.9,21.6,29.3,74.1,6.3,8.4,5.4,69.3,79.4,60.6,5.4,37.1,29.8,14.6,67.1,9.1,36.7,2.7,21.9,76,10.1,27,84.7,10.8,32.1,2.6,10.1,"(41.97723588030, -87.7521625393)"
IL,Chicago,1714000,17031130100,1714000-17031130100,"5,133",10.8,33.1,13.2,41.8,84.5,10.2,8.4,10.3,76,83.2,60,8.2,34,25.6,13.1,61.7,14.8,45.5,4.5,29.4,73,9.5,24.2,80.9,13.8,30.7,5,13.7,"(41.99110417740, -87.7208086934)"
IL,Chicago,1714000,17031130200,1714000-17031130200,"1,412",8.1,22.6,21,30.4,77.1,7.4,7.9,5.4,72,84.1,66.5,4.6,40.9,33.3,10.7,74.5,8.5,37.4,2.6,18,77.7,8.2,24.3,86.1,9.1,29.3,2.4,6.8,"(41.98085092050, -87.7360664039)"
IL,Chicago,1714000,17031130300,1714000-17031130300,"5,064",12,18.9,20.6,27.9,73.4,5.3,8.2,4.8,68.5,76,59.3,4.7,35.4,29,14.2,65.3,8.9,35.7,2.5,22.4,75.3,9.9,23.9,81.6,9.8,33.5,2.3,10.1,"(41.98655897250, -87.7133914754)"
IL,Chicago,1714000,17031140100,1714000-17031140100,"3,729",24.8,16.1,21.6,25.5,62.1,3.1,9.9,4.3,61.9,61.2,44.1,5.8,25,19.9,22.8,45.2,9.4,32.5,2.7,31.8,74.2,15.4,32.9,82,13.8,38.1,2.5,19.2,"(41.97108445050, -87.7057941657)"
IL,Chicago,1714000,17031140200,1714000-17031140200,"5,965",17.3,14.5,23.6,22.7,66,3.5,9,3.8,64.6,64.6,51.7,4.2,29.8,22.9,16.1,58.3,8,30.8,2.3,24.7,75.3,12.4,26.3,81.8,10.1,34,2,13,"(41.97069489400, -87.7130042477)"
IL,Chicago,1714000,17031140301,1714000-17031140301,"2,891",23.7,16.7,19.6,26.4,67.1,3.5,8.8,4.7,63.8,66.1,46.1,5.2,26.9,21.3,19,49.1,10.6,34.6,2.8,31.4,74,13.1,29.3,81,12.9,37.2,2.5,16.8,"(41.96920551710, -87.7231695038)"
IL,Chicago,1714000,17031140302,1714000-17031140302,"4,345",16.2,19.9,19.9,30.7,73.8,5.4,8.2,5.6,68.2,72.1,56,5,31.9,24.1,15,59.8,10.1,37.1,2.9,26.2,75.6,10.5,26.4,83,11,34,2.8,12.7,"(41.97254850940, -87.7237891692)"
IL,Chicago,1714000,17031140400,1714000-17031140400,"6,805",13.4,19.9,21.7,27.7,73.2,5.6,8.2,5.1,68.4,77.2,59.6,4.9,36,28.8,14.6,65.3,9,35.5,2.6,23,74.9,10.1,25.7,82.8,10.4,32.9,2.4,10.5,"(41.97153702290, -87.7389429985)"
IL,Chicago,1714000,17031140500,1714000-17031140500,"3,679",17.3,17.8,23.5,27,68.9,4.6,8.5,4.5,65.8,70.8,56.1,4.8,33.6,27.3,16.1,61,8.6,34.8,2.5,24.4,76.1,11.2,28.8,83.9,10.9,33.8,2.2,12.1,"(41.96536192940, -87.7318319637)"
